word,n
to participate,2
to share,2
to speak,2
to spend,2
to start,2
to their,2
to them,2
tool that,2
touchchat application,2
true communication,2
unfortunately i,2
use a,2
use it,2
use of,2
used to,2
using a,2
using digital,2
using it,2
using the,2
vocabulary set,2
voice output,2
was in,2
was she,2
was shocked,2
well as,2
were told,2
wheelchair i,2
when i,2
who had,2
who is,2
why not,2
with a,2
with communication,2
with core,2
with our,2
with physical,2
with social,2
wordpower42 vocabulary,2
words and,2
would ever,2
would like,2
years of,2
yes yes,2
you are,2
you would,2
10 core,1
10 different,1
10 or,1
10 years,1
12 years,1
13 long,1
2 buttons,1
20 all,1
2018 77.6,1
2022 after,1
2022 concluded,1
2022 statistics,1
25 adolescents,1
42 button,1
42 buttons,1
47 of,1
5 tangible,1
77.6 of,1
81.3 of,1
9 year,1
a 2022,1
a 9,1
a aac,1
a bad,1
a bias,1
a bigger,1
a blank,1
a body,1
a brain,1
a brother,1
a business,1
a care,1
a channel,1
a chrysalis,1
a communication,1
a community,1
a computer,1
a culture,1
a dark,1
a defenseless,1
a designated,1
a desire,1
a device,1
a different,1
a dynamic,1
a faded,1
a few,1
a first,1
a ghost,1
a gigantic,1
a great,1
a heavy,1
a husband,1
a job,1
a keen,1
a lack,1
a larger,1
a long,1
a look,1
a message,1
a mindless,1
a minute,1
a mom,1
a moment,1
a month,1
a new,1
a normal,1
a page,1
a place,1
a platform,1
a power,1
a random,1
a ready,1
a reality,1
a reply,1
a sand,1
a school,1
a seemingly,1
a sense,1
a son,1
a specific,1
a strong,1
a substitute,1
a terrible,1
a three,1
a toll,1
a tool,1
a unique,1
a vacant,1
a variety,1
a vegetable,1
a vibrant,1
a week,1
a working,1
a world,1
a year,1
aac about,1
aac are,1
aac argued,1
aac communication,1
aac device,1
aac gives,1
aac have,1
aac needs,1
aac people,1
aac providing,1
aac software,1
aac systems,1
aac the,1
aac to,1
aac use,1
aac voice,1
abandon the,1
ability yes,1
about and,1
about ants,1
about anything,1
about communicating,1
about disabilities,1
about for,1
about getting,1
about how,1
about more,1
about myself,1
about once,1
about picking,1
about politics,1
about saying,1
about talking,1
about what,1
absolutely wasn't,1
abuse to,1
abused me,1
abyss i,1
accept me,1
acceptance although,1
accepted as,1
access for,1
access not,1
access the,1
access to,1
accessibility challenges,1
accessibility to,1
accessibility why,1
accessing the,1
accompanying disorders,1
according to,1
accurate picture,1
accurate sentences,1
accurately pronounce,1
acquisition through,1
across the,1
across this,1
act of,1
act the,1
actions speak,1
active participant,1
active social,1
activism movie,1
actual wordpower42,1
add additional,1
added more,1
added strange,1
additional technology,1
additional vocabulary,1
additions since,1
adolescent and,1
adolescents and,1
adult aac,1
adults especially,1
adults who,1
adults with,1
advantages it,1
advice social,1
advocate for,1
affect the,1
affordable healthcare,1
after all,1
after covid,1
again a,1
again and,1
again i,1
again that,1
again when,1
against or,1
agree that,1
aids and,1
alienated and,1
aligns with,1
all alone,1
all changed,1
all over,1
all sounds,1
all the,1
allow her,1
allow the,1
allows them,1
alone i,1
alone wishing,1
alone with,1
already those,1
also be,1
also been,1
also enables,1
also find,1
also give,1
also have,1
also learned,1
also need,1
also really,1
also removed,1
also spread,1
also wondered,1
although social,1
although suggestions,1
always best,1
am hungry,1
am i,1
am in,1
am so,1
am working,1
amateur photographer,1
amazing connection,1
amazing my,1
among our,1
amongst participants,1
an active,1
an amazing,1
an aromatherapist,1
an electronic,1
an especially,1
an inanimate,1
an integral,1
an ipad,1
an observer,1
an opportunity,1
an slp,1
and about,1
and accept,1
and adult,1
and again,1
and all,1
and already,1
and android,1
and anger,1
and another,1
and as,1
and asking,1
and by,1
and cannot,1
and cared,1
and collaborative,1
and communication,1
and compassionate,1
and complex,1
and concrete,1
and creates,1
and data,1
and desperation,1
and do,1
and electronic,1
and error,1
and even,1
and father,1
and filled,1
and finally,1
and forgiving,1
and freedoms,1
and frightening,1
and get,1
and had,1
and he,1
and her,1
and honestly,1
and how,1
and in,1
and instagram,1
and isolation,1
and jolly,1
and lack,1
and limited,1
and love,1
and loved,1
and maintain,1
and maintaining,1
and managed,1
and meet,1
and motivations,1
and muted,1
and navigate,1
and negative,1
and nobody,1
and paste,1
and physically,1
and proloquo2go,1
and promote,1
and psychological,1
and put,1
and receiving,1
and remember,1
and respected,1
and result,1
and see,1
and self,1
and sexually,1
and show,1
and society,1
and software,1
and someone,1
and sometimes,1
and spellings,1
and supported,1
and syntaxes,1
and taken,1
and that,1
and then,1
and those,1
and tiktok,1
and time,1
and to,1
and told,1
and try,1
and understand,1
and when,1
and will,1
and wishes,1
and within,1
and you're,1
and young,1
android products,1
anger flooded,1
announce to,1
another heated,1
another more,1
another part,1
another reason,1
answering personal,1
ants running,1
anxious about,1
any communication,1
any core,1
any help,1
any normal,1
any pressure,1
any research,1
anybody know,1
anyone else,1
anyone have,1
anything and,1
anything done,1
anything in,1
anyway we’re,1
appearance of,1
appears that,1
appears to,1
apple and,1
application however,1
application on,1
applications or,1
appreciated i,1
apps can,1
apps including,1
apps on,1
are able,1
are among,1
are being,1
are constricted,1
are familiar,1
are frowned,1
are in,1
are inclined,1
are informal,1
are just,1
are keen,1
are lack,1
are my,1
are no,1
are often,1
are part,1
are ready,1
are recommending,1
are set,1
are shining,1
are so,1
are somehow,1
are the,1
are told,1
are up,1
are using,1
are vital,1
are we,1
area especially,1
argues that,1
argument between,1
aromatherapist began,1
around and,1
around it,1
around them,1
around us,1
article describes,1
article suggest,1
as accessibility,1
as anxious,1
as critical,1
as detailed,1
as good,1
as i'd,1
as is,1
as liberating,1
as much,1
as my,1
as often,1
as powerful,1
as simple,1
as stated,1
as their,1
as this,1
as to,1
as touchchat,1
as vocabulary,1
as warmly,1
as you,1
ascertain if,1
asking who,1
aspect of,1
asserted my,1
at large,1
at least,1
at me,1
at some,1
at the,1
at times,1
at work,1
ate and,1
attention to,1
audience and,1
avaz aac,1
avoid being,1
avoid having,1
awareness as,1
awareness my,1
awareness started,1
away different,1
away i,1
away like,1
away my,1
away one,1
baby they,1
back in,1
back together,1
backgrounds of,1
bad day,1
bad i,1
barney is,1
barney reruns,1
based grounded,1
be appreciated,1
be argued,1
be before,1
be communicating,1
be considered,1
be difficult,1
be educated,1
be exposed,1
be functional,1
be instantly,1
be like,1
be managed,1
be more,1
be part,1
be rescued,1
be successful,1
be the,1
be valuable,1
bear alone,1
became a,1
became consumed,1
became convinced,1
became the,1
because aac,1
because barney,1
because her,1
because i,1
because in,1
become an,1
become more,1
become reclusive,1
become responsible,1
bedroom into,1
been a,1
been dreaming,1
been evolving,1
been fortunate,1
been moved,1
been through,1
been washed,1
before i,1
began coming,1
began knitting,1
beginning of,1
beginning to,1
behaved when,1
being able,1
being debated,1
being defined,1
being duped,1
being given,1
being said,1
being single,1
being trapped,1
being unable,1
belief that,1
believe everyone,1
believe social,1
believed that,1
believes that,1
belong while,1
benefits different,1
besides want,1
best i,1
best moment,1
best thing,1
best to,1
bet perhaps,1
better aligns,1
better than,1
between my,1
beyond my,1
bias for,1
bigger page,1
blank canvas,1
blocks and,1
bluntly was,1
board or,1
body that,1
body was,1
boy in,1
boy people,1
boy then,1
boy were,1
boy who,1
brain damaged,1
brain infection,1
brings me,1
brother a,1
buffer against,1
build up,1
built too,1
business connections,1
business owner,1
but also,1
but frustrating,1
but here,1
but if,1
but joan,1
but neither,1
but not,1
but often,1
but rather,1
but that,1
but we,1
button one,1
button there,1
buttons and,1
buttons are,1
buttons in,1
buttons is,1
buttons she,1
buttons that,1
buttons then,1
buttons will,1
buy something,1
by caring,1
by connecting,1
by experts,1
by expressing,1
by language,1
by letting,1
by limiting,1
by monotony,1
by nancy,1
by non,1
by noticing,1
by people,1
by really,1
by repeating,1
by school,1
by taking,1
by teaching,1
by the,1
by their,1
call their,1
can a,1
can affect,1
can become,1
can cause,1
can collaborate,1
can discourage,1
can express,1
can fill,1
can get,1
can hide,1
can improve,1
can learn,1
can navigate,1
can not,1
can offer,1
can request,1
can see,1
can thank,1
can use,1
can't take,1
canada in,1
canada mckinnon,1
canada reported,1
canada were,1
canadian charter,1
cannot be,1
canvas onto,1
can’t play,1
car while,1
care abused,1
care discreet,1
care of,1
cared for,1
carefully consider,1
caregivers and,1
caregivers must,1
caretaking having,1
caring and,1
caring souls,1
castle built,1
catfishing and,1
cause frustration,1
caution and,1
cells dad,1
cells grid,1
challenge my,1
challenge the,1
challenges i,1
challenges mean,1
challenges that,1
change and,1
change anything,1
change place,1
changed everything,1
changed i,1
changed with,1
changing the,1
channel for,1
charge of,1
charged with,1
charter of,1
child and,1
child using,1
child who,1
child with,1
children learn,1
children we,1
children’s treatment,1
choose number,1
chrysalis the,1
circuits i'd,1
citizens establishing,1
class honors,1
clear button,1
clear to,1
client to,1
clinic and,1
clinical recommendation,1
close down,1
close to,1
cognitive ability,1
cognitive level,1
cognitive load,1
collaborating with,1
collaborative way,1
collect me,1
colors for,1
combined with,1
combos and,1
come across,1
come to,1
comes out,1
comes the,1
comfort me,1
comfort to,1
comfortable until,1
coming to,1
commands surrounded,1
comment on,1
commenting directing,1
comments since,1
communicate i,1
communicate it,1
communicate more,1
communicate openly,1
communicate provides,1
communicate she,1
communicate that,1
communicate with,1
communicate your,1
communicating for,1
communicating i've,1
communicating it,1
communication aids,1
communication and,1
communication as,1
communication can,1
communication changed,1
communication communicative,1
communication device,1
communication difficulties,1
communication environment,1
communication increases,1
communication opportunities,1
communication problems,1
communication so,1
communication social,1
communication something,1
communication strategy,1
communication will,1
communicative functions,1
communicative temptations,1
communicators can,1
communicators to,1
communicators with,1
community i,1
community in,1
community values,1
company i,1
compared to,1
compassion and,1
compassionate world,1
compatibility of,1
completely powerless,1
completely unnecessary,1
complex that,1
comprehend that,1
computer program,1
computing that,1
concluded that,1
concrete but,1
condition although,1
confidence to,1
confused what,1
connect on,1
connect to,1
connected to,1
connecting virtually,1
connection and,1
connection transformed,1
connection with,1
connections or,1
consider it,1
considered socially,1
consistently using,1
constant caretaking,1
constricted stifled,1
construct grammatically,1
constructed intricate,1
construction only,1
consumed by,1
contact and,1
continue using,1
continue with,1
contracted a,1
control my,1
control of,1
controlled every,1
controlling the,1
controlling their,1
conversations due,1
conversations in,1
conversations their,1
convey their,1
conveying a,1
convinced that,1
copy and,1
core board,1
core by,1
core vocab,1
could do,1
could fill,1
could however,1
could in,1
could play,1
could provide,1
could reach,1
could see,1
could they,1
could truly,1
could understand,1
could use,1
couldn't find,1
couldn't shake,1
couldn't wait,1
covid mckinnon,1
create messages,1
create novel,1
creates a,1
creating a,1
critical in,1
cry and,1
cues or,1
culture it,1
custom core,1
cybersecurity threats,1
da i’ve,1
dad and,1
dad as,1
dad drove,1
dad left,1
dada like,1
damaged boy,1
dark abyss,1
dark place,1
darkest desires,1
darkness pulled,1
data presented,1
data to,1
day as,1
day my,1
day passed,1
days positioned,1
deal with,1
death to,1
debated it,1
decade with,1
decided what,1
deepest level,1
defenseless object,1
deficits can,1
deficits for,1
defined by,1
delays with,1
deleted all,1
deleted the,1
denied due,1
dependent upon,1
describes qualitative,1
deserve this,1
deserving of,1
designated vocabulary,1
designed sorry,1
desire to,1
desires are,1
desires for,1
desires or,1
despair and,1
desperately wanted,1
desperation my,1
despite what,1
destiny i,1
detailed a,1
details that,1
determination and,1
determination individuals,1
detract from,1
developed by,1
developing children,1
developmental disabilities,1
device accessing,1
device and,1
device as,1
device for,1
device is,1
device itself,1
device it’s,1
device need,1
device one,1
devices and,1
devoid of,1
did feel,1
did what,1
didn't quite,1
die all,1
die i,1
died my,1
different items,1
different people,1
different versions,1
different want,1
different way,1
different ways,1
difficult obstacle,1
difficulties can,1
difficulties of,1
difficulties people,1
dignity and,1
directing others,1
disabilities helps,1
disabilities may,1
disabilities people,1
disabilities too,1
disability and,1
disappear the,1
disbelief how,1
discourage real,1
discourse it,1
discovered that,1
discreet use,1
discussions about,1
dismissal and,1
disorders these,1
disregarded and,1
diversity of,1
do as,1
do not,1
do nothing,1
do some,1
do the,1
do they,1
do.young adults,1
doctors weren't,1
does anyone,1
does this,1
doesn't respond,1
dog i,1
doing this,1
don't have,1
don't know,1
don't limit,1
done this,1
done to,1
done together,1
don’t think,1
door to,1
down to,1
dreaming about,1
dreams no,1
drifted away,1
drink juice,1
drink she,1
drove me,1
duped communicators,1
dynamic tool,1
each individual,1
easier communication,1
eat drink,1
eat hi,1
economy human,1
educated and,1
educating others,1
education about,1
educational settings,1
effecting the,1
either close,1
electronic circuits,1
electronic custom,1
else has,1
embedded within,1
emotional and,1
emotions and,1
enable young,1
enables them,1
enabling us,1
engage in,1
engage on,1
engagement and,1
engaging in,1
enlarge into,1
enormous compassion,1
enough time,1
enough to,1
enrich their,1
enriching friendships,1
entire family's,1
entombed within,1
environment using,1
error anyway,1
especially are,1
especially excellent,1
especially in,1
essentially grieving,1
establishing a,1
establishing and,1
establishing social,1
even abuse,1
even got,1
even had,1
eventually fail,1
eventually i,1
ever happened,1
ever love,1
ever show,1
ever spoke,1
every aspect,1
every test,1
every two,1
everyday lives,1
everyone should,1
everything but,1
everything changed,1
everything i,1
everything just,1
evidence and,1
evident that,1
evolution of,1
evolved into,1
evolving rapidly,1
examine opportunities,1
excellent space,1
exciting but,1
exhilarating but,1
existed it's,1
existence was,1
exists within,1
expand communication,1
expand to,1
expanded her,1
expected me,1
expected otherwise,1
expecting to,1
experiences caregivers,1
experiences exists,1
expert advice,1
experts are,1
experts in,1
explore social,1
explore this,1
exploring this,1
exposed to,1
express in,1
express their,1
expressing my,1
expressing themselves,1
expressing wants,1
expression and,1
expression to,1
extremely limited,1
eye contact,1
eyes or,1
fabulous idea,1
face face,1
face interaction,1
face interactions,1
face to,1
facebook instagram,1
facebook twitter,1
faced time,1
facets instead,1
fact my,1
fact only,1
faded memory,1
fail every,1
failed to,1
familiar with,1
families and,1
family as,1
family in,1
family societal,1
family they,1
family's lives,1
fantasies about,1
fantasies i,1
fantastic fabulous,1
farther into,1
father following,1
father walk,1
fear and,1
feel alienated,1
feel as,1
feel feelings,1
feel included,1
feel less,1
feel that,1
feel the,1
feel whole,1
feeling making,1
feeling of,1
feelings eat,1
feelings that,1
fell in,1
felt like,1
felt safe,1
felt was,1
felt worthless,1
few clients,1
fight hurt,1
fill the,1
fill with,1
finally my,1
finally release,1
find a,1
find suitable,1
find yourself,1
findings within,1
first 12,1
first class,1
first job,1
fitting in,1
fix the,1
fleeting moment,1
flooded through,1
floor i,1
fog and,1
followers and,1
following yet,1
for 13,1
for alternative,1
for an,1
for company,1
for death,1
for establishing,1
for expert,1
for expressing,1
for good,1
for independence,1
for individuals,1
for it,1
for keeping,1
for me,1
for mental,1
for my,1
for myself,1
for others,1
for outside,1
for social,1
for they,1
for touchchat,1
for understanding,1
for us,1
for users,1
for who,1
for years,1
forgiving on,1
form their,1
fortunate enough,1
forward to,1
foster and,1
found it,1
found out,1
freedoms states,1
friend a,1
friend no,1
friends as,1
friends drifted,1
friends that,1
friendships the,1
friend’s new,1
frightening i,1
fringe vocabulary,1
from educational,1
from it,1
from me,1
from my,1
from touchchat,1
from work,1
from your,1
front of,1
frowned upon,1
frustrating at,1
frustration and,1
function in,1
functional communication,1
functional lack,1
functions greetings,1
gap for,1
gap so,1
gave me,1
gave up,1
general we,1
get anything,1
get difficult,1
get enough,1
get it,1
get opinions,1
getting stronger,1
getting support,1
getting the,1
ghost a,1
gigantic space,1
give it,1
give them,1
given a,1
given by,1
given me,1
gives individuals,1
gives them,1
global citizens,1
go away,1
go home,1
go out,1
goal of,1
going my,1
going well,1
good as,1
good or,1
got kojak,1
got worse,1
government believes,1
gradually my,1
graduate a,1
grammatically accurate,1
gratitude it,1
great fantastic,1
greetings answering,1
grid to,1
grieving the,1
grounded theory,1
groups on,1
grown to,1
guys i’m,1
had access,1
had become,1
had even,1
had grown,1
had i,1
had in,1
had known,1
had mom,1
had no,1
had of,1
had only,1
had resigned,1
had said,1
had so,1
had taken,1
hands on,1
happen again,1
happened i,1
happened to,1
happening i,1
happy and,1
happy healthy,1
hard time,1
harsh words,1
has 2,1
has 5,1
has also,1
has an,1
has become,1
has been,1
has come,1
has ever,1
has evolved,1
has given,1
has its,1
has made,1
has provided,1
has several,1
has undoubtedly,1
hashtags and,1
have access,1
have an,1
have any,1
have as,1
have been,1
have come,1
have done,1
have faced,1
have found,1
have had,1
have helped,1
have lower,1
have made,1
have me,1
have necessary,1
have parents,1
have programmed,1
have right,1
have so,1
have social,1
have this,1
have time,1
have to,1
have training,1
have vanished,1
having a,1
having incentivizes,1
having the,1
he argues,1
he quickly,1
he smiled,1
heads while,1
healthcare plans,1
healthy little,1
heard and,1
heard in,1
hearing those,1
heated argument,1
heavy fog,1
help a,1
help for,1
help would,1
helped but,1
helped me,1
helps in,1
helps such,1
her attention,1
her cognitive,1
her for,1
her outside,1
her touchchat,1
her vocabulary,1
here together,1
here’s a,1
hi guys,1
hidden in,1
hide buttons,1
highly dependent,1
hit me,1
home about,1
home from,1
home seeing,1
home those,1
honestly i,1
honors graduate,1
hope nothing,1
hoped that,1
hopes of,1
hospital i,1
hours of,1
hours to,1
houston singing,1
how could,1
how i,1
how important,1
how long,1
how people,1
how their,1
how they,1
how videos,1
how was,1
however after,1
however we,1
however with,1
human connection,1
human enabling,1
human rights,1
humour with,1
hungry i,1
hurt sadness,1
husband a,1
i absolutely,1
i agree,1
i asserted,1
i ate,1
i became,1
i believed,1
i can’t,1
i constructed,1
i contracted,1
i desperately,1
i did,1
i didn't,1
i died,1
i discovered,1
i done,1
i don’t,1
i even,1
i ever,1
i feel,1
i gave,1
i hoped,1
i knew,1
i longed,1
i lost,1
i love,1
i loved,1
i may,1
i met,1
i often,1
i once,1
i progressively,1
i see,1
i should,1
i simply,1
i spoke,1
i started,1
i still,1
i stopped,1
i struggled,1
i taught,1
i think,1
i understood,1
i used,1
i wasn't,1
i will,1
i wonder,1
i'd like,1
i'd loved,1
i've had,1
i've thought,1
idea of,1
idea yes,1
if anyone,1
if it's,1
if there,1
if what,1
if your,1
image of,1
imagine being,1
imagine these,1
impacts of,1
important discussions,1
important it,1
improve social,1
in 2018,1
in 2022,1
in aac,1
in augmentative,1
in avaz,1
in but,1
in charge,1
in communication,1
in computing,1
in conversations,1
in different,1
in educating,1
in fear,1
in front,1
in general,1
in hopes,1
in hospital,1
in i,1
in issues,1
in line,1
in love,1
in media,1
in myself,1
in order,1
in our,1
in pain,1
in plain,1
in providing,1
in regard,1
in september,1
in society,1
in terror,1
in words,1
inanimate object,1
inappropriate since,1
incentivizes aac,1
inclined to,1
include go,1
included communication,1
including but,1
including myself,1
inclusion is,1
inclusion one,1
increase opportunities,1
increased accessibility,1
increased due,1
increased opportunities,1
increased social,1
increases understanding,1
independence in,1
independence to,1
independently or,1
individual has,1
individuals an,1
individuals foster,1
individuals may,1
infection the,1
inflection of,1
info on,1
informal and,1
inhibited while,1
initial thoughts,1
inman who,1
inquire about,1
inside myself,1
inside of,1
inside your,1
insight as,1
instagram conversations,1
instagram story,1
instagram twitter,1
instantly shared,1
instead of,1
integral part,1
integration of,1
intelligence of,1
interacting with,1
interaction can,1
interactions however,1
interview based,1
into another,1
into high,1
into my,1
into the,1
intricate fantasies,1
intuition or,1
invisible observer,1
involved and,1
involved that,1
ipa symbol,1
ipad with,1
is an,1
is as,1
is because,1
is effecting,1
is embedded,1
is evident,1
is extremely,1
is for,1
is highly,1
is how,1
is it,1
is my,1
is now,1
is one,1
is owned,1
is part,1
is perceived,1
is she,1
is the,1
is there,1
is undeniable,1
is valuable,1
is very,1
is what,1
isolation i,1
issues take,1
issues that,1
it all,1
it allows,1
it also,1
it and,1
it appears,1
it benefits,1
it bluntly,1
it but,1
it by,1
it clear,1
it comes,1
it gave,1
it happened,1
it helps,1
it i,1
it i've,1
it impossible,1
it in,1
it it,1
it made,1
it often,1
it ok,1
it seemed,1
it should,1
it sounds,1
it stopped,1
it there,1
it they,1
it took,1
it true,1
it virtually,1
it when,1
it with,1
it's a,1
it's always,1
it's like,1
it's truly,1
items and,1
items because,1
items she,1
items we,1
its pitfalls,1
itself back,1
itself the,1
itself why,1
it’s teletherapy,1
i’m just,1
i’m trying,1
i’ve suggested,1
joan helped,1
joan not,1
joan said,1
joan we,1
job in,1
job making,1
jolly and,1
juice water,1
just met,1
just need,1
just never,1
just the,1
just thrown,1
just wondering,1
keen amateur,1
keen on,1
keep going,1
keep me,1
keep our,1
keeping up,1
key social,1
keyboard or,1
keyboard you,1
keys that,1
kid would,1
kind to,1
knew and,1
knew how,1
knew this,1
knew was,1
knew when,1
knitting itself,1
know if,1
know my,1
know what,1
know why,1
knowing it,1
known me,1
knows and,1
knows who,1
kojak the,1
laid on,1
lamp language,1
language acquisition,1
language itself,1
language skills,1
large it,1
larger study,1
last decade,1
last words,1
learn them,1
learn to,1
learned that,1
learners aac,1
learners are,1
learners can,1
learns those,1
least at,1
left me,1
lego blocks,1
less inhibited,1
less opportunity,1
less things,1
let anybody,1
letters on,1
letting them,1
level is,1
level with,1
liberating as,1
life but,1
life engagement,1
life locked,1
life or,1
life they,1
life with,1
light we,1
like any,1
like but,1
like completely,1
like i,1
like if,1
like looking,1
like not,1
like someone,1
like their,1
like they,1
like what,1
limit ourselves,1
limited and,1
limited her,1
limited to,1
limiting her,1
line with,1
listen to,1
listen too,1
listening all,1
literacy and,1
little boy,1
little kid,1
little more,1
lives became,1
lives it,1
lives to,1
load off,1
location of,1
locked inside,1
long it,1
long time,1
long years,1
longed to,1
look at,1
look forward,1
look past,1
look up,1
looked at,1
looking around,1
looking for,1
loss of,1
lost my,1
lot about,1
lot of,1
lots of,1
louder than,1
love for,1
love i,1
love inside,1
love me,1
love or,1
love with,1
love you,1
loved and,1
loved as,1
loved meanwhile,1
low compared,1
low moment,1
lower social,1
luck any,1
mainstream digital,1
maintain their,1
maintaining relationships,1
major help,1
major motivator,1
make adolescent,1
make eye,1
make their,1
make them,1
makes us,1
making me,1
making photocopies,1
man child,1
man in,1
man it,1
man someone,1
man the,1
man worthy,1
many moments,1
many of,1
many preferred,1
many words,1
martin a,1
martin they,1
matter what,1
may also,1
may have,1
may miss,1
may never,1
may sound,1
mckinnon 2022,1
mckinnon reports,1
me all,1
me alone,1
me as,1
me being,1
me combined,1
me comfortable,1
me expecting,1
me farther,1
me however,1
me if,1
me physically,1
me seemed,1
me simply,1
me some,1
me tenderness,1
me tested,1
me they,1
me today,1
me want,1
me wanted,1
me was,1
mean collaborating,1
means of,1
means that,1
meanwhile my,1
measure for,1
media aac,1
media and,1
media are,1
media better,1
media controlling,1
media conversations,1
media gives,1
media groups,1
media just,1
media messages,1
media platforms,1
media risks,1
media the,1
media usage,1
media use,1
media users,1
media videos,1
media visibility,1
media within,1
meet their,1
memes convey,1
memory of,1
mental awareness,1
merely physically,1
message heard,1
message it,1
message look,1
messages are,1
messages that,1
messaging platforms,1
met joan,1
met struggled,1
michael williams,1
mind became,1
mind began,1
mind hidden,1
mind that,1
mindless phantom,1
minute i,1
misconceptions about,1
